date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2022-10-11,5993,BT00711,1.0,29.0,19.7,69.0,68.3333,212.0,261.9,137.6518,100.8511,81.6477,final
2022-10-21,5993,BT00711,1.0,53.0,19.5,113.0,64.9333,249.0,254.6667,236.7347,164.1459,97.8589,final
2022-11-01,5993,BT00711,1.0,1.0,2.3,83.0,41.5,216.0,221.8667,82.1918,180.5825,97.4698,final
2022-11-11,5993,BT00711,1.0,1.0,1.6,55.0,23.4,190.0,178.7667,90.9091,194.6108,105.9509,final
2022-11-21,5993,BT00711,1.0,1.0,1.2333,3.0,5.1333,157.0,138.3333,96.2567,85.9031,112.5843,final
2022-12-01,5993,BT00711,1.0,2.0,1.8667,4.0,4.7,141.0,116.3667,101.9417,95.2381,119.4935,final
2022-12-11,5993,BT00711,1.0,2.0,2.0333,5.0,5.1333,129.0,96.8667,99.5261,99.1189,130.0686,final
2022-12-21,5993,BT00711,1.0,2.0,2.1,6.0,6.0,122.0,76.0667,98.5915,100.0,153.3695,final
2023-01-01,5993,BT00711,1.0,1.0,2.0667,5.0,6.2,92.0,52.4,84.9057,92.5926,163.4615,final
2023-01-11,5993,BT00711,1.0,1.0,1.8333,4.0,6.0,64.0,34.5333,87.8049,87.5,166.1677,final
2023-01-21,5993,BT00711,1.0,1.0,2.1667,3.0,6.0667,12.0,17.2,83.7209,80.9129,80.8824,final
2023-02-01,5993,BT00711,1.0,2.0,2.5667,4.0,6.5667,13.0,17.4667,92.511,84.507,83.7379,final
2023-02-11,5993,BT00711,1.0,3.0,2.8667,6.0,7.6,15.0,18.7333,101.6949,90.9091,87.007,final
2023-02-21,5993,BT00711,1.0,2.0,2.0667,7.0,7.5,16.0,19.5667,99.0566,97.1429,87.9369,final
2023-03-01,5993,BT00711,1.0,4.0,4.3667,9.0,9.3,18.0,22.0667,96.0854,98.4456,87.3181,final
2023-03-11,5993,BT00711,1.0,26.0,5.4667,32.0,11.9,42.0,25.5,296.1783,191.7808,146.4789,final
2023-03-21,5993,BT00711,1.0,8.0,13.3333,38.0,23.1667,48.0,36.7333,70.9091,144.7236,124.1084,final
2023-04-01,5993,BT00711,1.0,8.0,19.4667,42.0,38.2667,55.0,54.1333,53.1335,107.7348,101.3514,final
2023-04-11,5993,BT00711,1.0,14.0,24.1667,30.0,56.9667,68.0,76.4667,65.1429,59.7312,90.2082,final
2023-04-21,5993,BT00711,1.0,16.0,23.7,38.0,67.3333,83.0,98.0,73.1707,62.069,86.1111,final
2023-05-01,5993,BT00711,1.0,13.0,26.2667,43.0,74.1333,94.0,121.7,57.5693,62.9952,78.9674,final
2023-05-11,5993,BT00711,1.0,18.0,23.7,47.0,73.6667,109.0,142.5333,80.1394,68.1275,78.0157,final
2023-05-21,5993,BT00711,1.0,21.0,36.1,52.0,86.0667,128.0,176.5667,63.2603,64.5385,73.9682,final
2023-06-01,5993,BT00711,1.0,45.0,54.0333,84.0,113.8333,169.0,226.2333,84.6979,75.9085,75.7725,final
2023-06-11,5993,BT00711,1.0,99.0,64.4333,165.0,154.5667,242.0,285.2,149.784,106.3399,85.3659,final
2023-06-21,5993,BT00711,1.0,32.0,55.8667,176.0,174.3333,266.0,327.7333,60.7886,100.9042,81.7213,final
2023-07-01,5993,BT00711,1.0,22.0,27.6333,153.0,147.9333,280.0,335.9,82.7375,103.2081,83.8393,final
2023-07-11,5993,BT00711,1.0,12.0,21.1,66.0,104.6,278.0,332.8333,65.1341,66.3176,84.0058,final
2023-07-21,5993,BT00711,1.0,15.0,26.7333,49.0,75.4667,277.0,335.8667,63.0252,69.0328,82.98,final
2023-08-01,5993,BT00711,1.0,23.0,35.1,50.0,82.9333,287.0,344.7,69.8254,64.5624,83.7327,final
2023-08-11,5993,BT00711,1.0,45.0,44.7,83.0,106.5333,314.0,365.7,100.6036,79.8055,86.239,final
2023-08-21,5993,BT00711,1.0,53.0,41.6667,121.0,121.4667,346.0,371.2667,124.2857,99.645,93.373,final
2023-09-01,5993,BT00711,1.0,11.0,23.8333,109.0,110.2,312.0,341.0667,55.4913,99.0017,91.7205,final
2023-09-11,5993,BT00711,1.0,12.0,21.5333,76.0,87.0333,225.0,298.1667,64.0704,88.6293,76.2574,final
2023-09-21,5993,BT00711,1.0,21.0,22.9,44.0,68.2667,214.0,265.2,93.19,68.9949,81.3953,final
2023-10-01,5993,BT00711,1.0,22.0,25.7333,55.0,70.1667,214.0,263.3,87.8525,81.0811,81.9612,final
2023-10-11,5993,BT00711,1.0,10.0,19.7,53.0,68.3333,212.0,261.9,60.7287,80.4255,81.6477,final
2023-10-21,5993,BT00711,1.0,22.0,19.5,54.0,64.9333,219.0,254.6667,110.2041,85.4093,86.5239,final
2023-11-01,5993,BT00711,1.0,1.0,2.3,33.0,41.5,197.0,221.8667,82.1918,83.4951,89.2754,final
2023-11-11,5993,BT00711,1.0,2.0,1.6,25.0,23.4,154.0,178.7667,106.0606,104.7904,86.8797,final
2023-11-21,5993,BT00711,1.0,1.0,1.2333,4.0,5.1333,102.0,138.3333,96.2567,92.511,75.5056,final
2023-12-01,5993,BT00711,1.0,6.0,1.8667,9.0,4.7,97.0,116.3667,160.1942,129.2517,84.6742,final
2023-12-11,5993,BT00711,1.0,2.0,2.0333,9.0,5.1333,87.0,96.8667,99.5261,125.5507,90.7673,final
2023-12-21,5993,BT00711,1.0,2.0,2.1,10.0,6.0,68.0,76.0667,98.5915,125.0,90.6274,final
2024-01-01,5993,BT00711,1.0,2.0,2.0667,6.0,6.2,48.0,52.4,99.0566,98.7654,92.9487,final
2024-01-11,5993,BT00711,1.0,1.0,1.8333,5.0,6.0,39.0,34.5333,87.8049,93.75,110.0299,final
2024-01-21,5993,BT00711,1.0,1.0,2.1667,4.0,6.0667,18.0,17.2,83.7209,87.1369,102.9412,final
2024-02-01,5993,BT00711,1.0,1.0,2.5667,3.0,6.5667,18.0,17.4667,79.2952,78.4708,101.9417,final
2024-02-11,5993,BT00711,1.0,1.0,2.8667,3.0,7.6,17.0,18.7333,76.2712,73.8636,93.9675,final
2024-02-21,5993,BT00711,1.0,2.0,2.0667,4.0,7.5,18.0,19.5667,99.0566,80.0,94.7012,final
2024-03-01,5993,BT00711,1.0,2.0,4.3667,5.0,9.3,14.0,22.0667,74.7331,77.7202,74.8441,final
2024-03-11,5993,BT00711,1.0,6.0,5.4667,10.0,11.9,18.0,25.5,105.0955,91.3242,78.8732,final
2024-03-21,5993,BT00711,1.0,16.0,13.3333,24.0,23.1667,32.0,36.7333,114.5455,102.5126,89.8716,final
2024-04-01,5993,BT00711,1.0,11.0,19.4667,33.0,38.2667,41.0,54.1333,65.3951,89.0884,79.5218,final
2024-04-11,5993,BT00711,1.0,15.0,24.1667,42.0,56.9667,55.0,76.4667,68.5714,77.6506,75.1735,final
2024-04-21,5993,BT00711,1.0,11.0,23.7,37.0,67.3333,65.0,98.0,55.7491,60.7759,69.4444,final
2024-05-01,5993,BT00711,1.0,19.0,26.2667,45.0,74.1333,83.0,121.7,76.7591,65.3724,70.615,final
2024-05-11,5993,BT00711,1.0,22.0,23.7,52.0,73.6667,104.0,142.5333,94.0767,74.1036,74.7378,final
2024-05-21,5993,BT00711,1.0,51.0,36.1,92.0,86.0667,153.0,176.5667,136.253,106.1763,87.3682,final
2024-06-01,5993,BT00711,1.0,58.0,54.0333,131.0,113.8333,209.0,226.2333,106.7194,113.8627,92.705,final
2024-06-11,5993,BT00711,1.0,185.0,64.4333,294.0,154.5667,388.0,285.2,273.6438,184.7276,134.8238,final
2024-06-21,5993,BT00711,1.0,28.0,55.8667,271.0,174.3333,400.0,327.7333,54.2169,152.4412,121.3976,final
2024-07-01,5993,BT00711,1.0,20.0,27.6333,233.0,147.9333,409.0,335.9,76.6088,153.8624,121.1333,final
2024-07-11,5993,BT00711,1.0,11.0,21.1,59.0,104.6,405.0,332.8333,61.3027,60.2094,121.0501,final
2024-07-21,5993,BT00711,1.0,16.0,26.7333,47.0,75.4667,410.0,335.8667,66.1765,66.6927,121.4341,final
2024-08-01,5993,BT00711,1.0,21.0,35.1,48.0,82.9333,412.0,344.7,64.8379,62.4103,118.9738,final
2024-08-11,5993,BT00711,1.0,19.0,44.7,56.0,106.5333,409.0,365.7,48.2897,56.6362,111.5252,final
2024-08-21,5993,BT00711,1.0,48.0,41.6667,88.0,121.4667,406.0,371.2667,113.5714,74.5436,109.11,final
2024-09-01,5993,BT00711,1.0,12.0,23.8333,79.0,110.2,360.0,341.0667,58.9595,74.0433,105.3931,final
2024-09-11,5993,BT00711,1.0,11.0,21.5333,71.0,87.0333,186.0,298.1667,60.3015,83.4765,63.6019,final
2024-09-21,5993,BT00711,1.0,23.0,22.9,46.0,68.2667,181.0,265.2,100.3584,71.5503,69.4041,final
2024-10-01,5993,BT00711,1.0,50.0,25.7333,84.0,70.1667,211.0,263.3,178.9588,117.2557,80.8635,final
2024-10-11,5993,BT00711,1.0,14.0,19.7,87.0,68.3333,214.0,261.9,76.9231,123.8298,82.3832,final
2024-10-21,5993,BT00711,1.0,23.0,19.5,87.0,64.9333,221.0,254.6667,114.2857,129.4484,87.2796,final
2024-11-01,5993,BT00711,1.0,1.0,2.3,38.0,41.5,201.0,221.8667,82.1918,93.2039,91.0006,final
2024-11-11,5993,BT00711,1.0,1.0,1.6,25.0,23.4,183.0,178.7667,90.9091,104.7904,102.2426,final
2024-11-21,5993,BT00711,1.0,1.0,1.2333,3.0,5.1333,136.0,138.3333,96.2567,85.9031,98.427,final
2024-12-01,5993,BT00711,1.0,2.0,1.8667,4.0,4.7,126.0,116.3667,101.9417,95.2381,107.6233,final
2024-12-11,5993,BT00711,1.0,1.0,2.0333,4.0,5.1333,116.0,96.8667,85.3081,92.511,117.9039,final
2024-12-21,5993,BT00711,1.0,1.0,2.1,4.0,6.0,94.0,76.0667,84.507,87.5,120.8366,final
2025-01-01,5993,BT00711,1.0,2.0,2.0667,4.0,6.2,46.0,52.4,99.0566,86.4198,89.7436,final
2025-01-11,5993,BT00711,1.0,1.0,1.8333,4.0,6.0,33.0,34.5333,87.8049,87.5,96.5569,final
2025-01-21,5993,BT00711,1.0,1.0,2.1667,4.0,6.0667,11.0,17.2,83.7209,87.1369,77.2059,final
2025-02-01,5993,BT00711,1.0,1.0,2.5667,3.0,6.5667,11.0,17.4667,79.2952,78.4708,76.4563,final
2025-02-11,5993,BT00711,1.0,1.0,2.8667,3.0,7.6,11.0,18.7333,76.2712,73.8636,73.0858,final
2025-02-21,5993,BT00711,1.0,2.0,2.0667,4.0,7.5,12.0,19.5667,99.0566,80.0,74.4081,final
2025-03-01,5993,BT00711,1.0,4.0,4.3667,7.0,9.3,14.0,22.0667,96.0854,88.0829,74.8441,final
2025-03-11,5993,BT00711,1.0,5.0,5.4667,11.0,11.9,18.0,25.5,95.5414,95.8904,78.8732,final
2025-03-21,5993,BT00711,1.0,4.0,13.3333,13.0,23.1667,21.0,36.7333,49.0909,69.3467,66.3338,final
2025-04-01,5993,BT00711,1.0,11.0,19.4667,20.0,38.2667,30.0,54.1333,65.3951,62.1547,62.3701,final
2025-04-11,5993,BT00711,1.0,13.0,24.1667,28.0,56.9667,42.0,76.4667,61.7143,56.7446,60.1388,final
2025-04-21,5993,BT00711,1.0,26.0,23.7,50.0,67.3333,67.0,98.0,108.0139,77.5862,71.2963,final
2025-05-01,5993,BT00711,1.0,20.0,26.2667,59.0,74.1333,86.0,121.7,79.9574,82.0127,72.8929,final
2025-05-11,5993,BT00711,1.0,29.0,23.7,75.0,73.6667,114.0,142.5333,118.4669,101.5936,81.2937,final
2025-05-21,5993,BT00711,1.0,53.0,36.1,102.0,86.0667,165.0,176.5667,141.1192,116.5857,93.8003,final
2025-06-01,5993,BT00711,1.0,27.0,54.0333,109.0,113.8333,188.0,226.2333,54.2067,96.0969,83.8154,prelim
2021-01-01,5992,BT00712,17.0,1.5882,1.7824,4.7647,5.6922,37.0588,53.0667,97.1379,94.0897,74.6176,final
2021-01-11,5992,BT00712,17.0,1.5294,1.6098,4.6471,5.4098,30.7059,34.4471,98.7837,95.0503,91.5828,final
2021-01-21,5992,BT00712,17.0,1.0588,1.9176,4.1765,5.3098,12.5882,16.4569,87.585,92.5973,85.3776,final
2021-02-01,5992,BT00712,17.0,1.4118,2.5922,4.0,6.1196,12.3529,16.3,84.4525,86.8507,84.9922,final
2021-02-11,5992,BT00712,17.0,1.2941,3.1,3.7647,7.6098,12.5882,17.8706,77.7052,78.165,81.0469,final
2021-02-21,5992,BT00712,17.0,1.7059,2.4471,4.4118,8.1392,13.4118,19.2804,90.0474,79.4509,79.9571,final
2021-03-01,5992,BT00712,17.0,5.0,4.7843,8.0,10.3314,16.7647,22.1431,102.2044,88.5331,83.2672,final
2021-03-11,5992,BT00712,17.0,5.0588,6.0431,11.7647,13.2745,20.1765,26.2941,91.0866,93.5131,83.1442,final
2021-03-21,5992,BT00712,17.0,7.9412,14.6745,18.0,25.502,26.5882,38.951,65.7764,78.8689,74.7446,final
2021-04-01,5992,BT00712,17.0,13.7059,23.0863,26.7059,43.8039,38.7059,60.2549,66.6015,68.2216,69.3274,final
2021-04-11,5992,BT00712,17.0,15.1765,27.6686,36.8235,65.4294,52.3529,86.3137,61.761,62.076,64.7394,final
2021-04-21,5992,BT00712,17.0,16.4706,25.4275,45.3529,76.1824,67.7647,109.8235,70.5632,64.2277,64.8994,final
2021-05-01,5992,BT00712,17.0,18.8235,22.9686,50.4706,76.0647,85.1765,130.2,85.1795,70.2618,67.8862,final
2021-05-11,5992,BT00712,17.0,17.0588,19.8765,52.3529,68.2725,100.9412,146.9765,88.6734,79.6613,70.6738,final
2021-05-21,5992,BT00712,17.0,17.5882,34.2863,53.4706,77.1314,116.8235,178.8157,57.4965,72.8447,67.1679,final
2021-06-01,5992,BT00712,17.0,77.8235,61.6961,112.4706,115.8588,189.6471,235.7275,124.1805,97.3079,81.2474,final
2021-06-11,5992,BT00712,17.0,78.5294,75.4098,173.9412,171.3922,263.1176,305.0941,103.8796,101.4053,86.6781,final
2021-06-21,5992,BT00712,17.0,41.2941,66.7549,197.6471,203.8608,296.4706,357.1745,64.517,97.0945,83.4673,final
2021-07-01,5992,BT00712,17.0,17.3529,39.1902,137.1765,181.3549,300.1176,373.2784,50.5835,76.9128,80.9118,final
2021-07-11,5992,BT00712,17.0,25.2353,32.8667,83.8824,138.8118,310.1765,378.4765,79.8467,63.088,82.4185,final
2021-07-21,5992,BT00712,17.0,30.2353,38.5686,72.8235,110.6255,323.9412,391.6176,80.8731,68.6617,83.149,final
2021-08-01,5992,BT00712,17.0,19.6471,37.6078,75.1176,109.0431,324.7647,406.2569,57.8463,71.5015,80.4226,final
2021-08-11,5992,BT00712,17.0,43.1765,46.8118,93.0588,122.9882,350.8824,433.1922,92.9837,77.4947,81.428,final
2021-08-21,5992,BT00712,17.0,27.0588,41.702,89.8824,126.1216,360.3529,440.6078,68.6456,73.3773,82.1896,final
2021-09-01,5992,BT00712,17.0,30.8824,23.9804,101.1176,112.4941,313.4118,402.8922,123.816,90.7126,78.3284,final
2021-09-11,5992,BT00712,17.0,11.9412,20.0961,69.8824,85.7784,246.8235,347.5784,67.5053,83.4033,71.823,final
2021-09-21,5992,BT00712,17.0,10.1176,22.9882,52.9412,67.0647,215.6471,303.8118,54.0143,81.6732,71.9052,final
2021-10-01,5992,BT00712,17.0,6.9412,28.6078,29.0,71.6922,205.2353,293.2294,35.5309,47.7402,70.981,final
2021-10-11,5992,BT00712,17.0,11.1176,20.2294,28.1765,71.8255,191.1176,280.5922,63.8844,46.656,69.2096,final
2021-10-21,5992,BT00712,17.0,18.4706,19.9078,36.5294,68.7451,179.3529,261.9314,94.2297,59.0886,69.6326,final
2021-11-01,5992,BT00712,17.0,1.2353,2.749,30.8235,42.8863,160.9412,227.0725,80.4656,77.1912,72.105,final
2021-11-11,5992,BT00712,17.0,0.8824,1.5294,20.5882,24.1863,118.6471,181.7902,90.0901,89.4752,67.077,final
2021-11-21,5992,BT00712,17.0,0.8235,1.0373,2.9412,5.3157,92.4118,141.1255,96.4599,84.4962,67.766,final
2021-12-01,5992,BT00712,17.0,2.2353,1.9216,3.9412,4.4882,63.7647,119.0667,104.5326,96.2241,57.1524,final
2021-12-11,5992,BT00712,17.0,1.8235,1.8922,4.8824,4.851,53.6471,100.8627,99.0043,100.2112,57.4107,final
2021-12-21,5992,BT00712,17.0,2.3529,2.0176,6.4118,5.8314,45.8824,79.8922,104.7779,103.6661,62.166,final
2022-01-01,5992,BT00712,17.0,2.4118,1.7824,6.5882,5.6922,41.3529,53.0667,109.2801,105.7104,81.4264,final
2022-01-11,5992,BT00712,17.0,4.0588,1.6098,8.8235,5.4098,34.2941,34.4471,137.0513,122.1529,99.6559,final
2022-01-21,5992,BT00712,17.0,2.2353,1.9176,8.7059,5.3098,18.0588,16.4569,104.5918,122.1824,106.055,final
2022-02-01,5992,BT00712,17.0,5.8235,2.5922,12.1176,6.1196,22.6471,16.3,142.562,137.2096,124.1333,final
2022-02-11,5992,BT00712,17.0,2.1765,3.1,10.2353,7.6098,23.9412,17.8706,88.5984,114.9093,121.7813,final
2022-02-21,5992,BT00712,17.0,2.3529,2.4471,10.3529,8.1392,25.4706,19.2804,98.7362,112.2041,121.1411,final
2022-03-01,5992,BT00712,17.0,2.8235,4.7843,7.3529,10.3314,26.0588,22.1431,79.9599,85.3506,112.182,final
2022-03-11,5992,BT00712,17.0,2.5882,6.0431,7.7647,13.2745,26.8235,26.2941,68.7145,76.3269,101.4587,final
2022-03-21,5992,BT00712,17.0,5.0,14.6745,10.4118,25.502,29.4706,38.951,50.8272,57.4948,80.6329,final
2022-04-01,5992,BT00712,17.0,7.2353,23.0863,14.8235,43.8039,34.2941,60.2549,43.5633,46.137,63.0477,final
2022-04-11,5992,BT00712,17.0,14.4118,27.6686,26.6471,65.4294,44.6471,86.3137,59.4202,48.5846,56.7386,final
2022-04-21,5992,BT00712,17.0,9.9412,25.4275,31.5882,76.1824,52.3529,109.8235,49.1043,48.2561,52.0373,final
2022-05-01,5992,BT00712,17.0,10.7647,22.9686,35.1176,76.0647,57.2941,130.2,56.3657,52.4229,47.9987,final
2022-05-11,5992,BT00712,17.0,29.2353,19.8765,49.9412,68.2725,84.3529,146.9765,137.6212,76.5801,60.1064,final
2022-05-21,5992,BT00712,17.0,20.7647,34.2863,60.7647,77.1314,102.7647,178.8157,65.582,81.2161,59.7221,final
2022-06-01,5992,BT00712,17.0,56.0,61.6961,106.0,115.8588,155.9412,235.7275,91.4597,92.1668,67.5306,final
2022-06-11,5992,BT00712,17.0,208.8235,75.4098,285.5882,171.3922,362.1765,305.0941,265.9172,162.9554,118.116,final
2022-06-21,5992,BT00712,17.0,38.7647,66.7549,303.5882,203.8608,395.9412,357.1745,60.9919,146.6319,110.5581,final
2022-07-01,5992,BT00712,17.0,16.4706,39.1902,264.0588,181.3549,405.1765,373.2784,48.5868,143.2202,108.3224,final
2022-07-11,5992,BT00712,17.0,17.0588,32.8667,72.2941,138.8118,407.8235,378.4765,58.2539,55.3008,107.5544,final
2022-07-21,5992,BT00712,17.0,23.4706,38.5686,57.0,110.6255,421.3529,391.6176,65.3465,55.5438,107.4039,final
2022-08-01,5992,BT00712,17.0,41.8824,37.6078,82.4118,109.0431,452.4706,406.2569,110.0322,77.6288,111.1022,final
2022-08-11,5992,BT00712,17.0,25.2941,46.8118,90.6471,122.9882,448.5294,433.1922,58.4696,75.6812,103.4606,final
2022-08-21,5992,BT00712,17.0,35.2941,41.702,102.4706,126.1216,463.0588,440.6078,86.2793,82.6251,104.9824,final
2022-09-01,5992,BT00712,17.0,19.6471,23.9804,80.2353,112.4941,426.7059,402.8922,85.0474,73.665,105.7675,final
2022-09-11,5992,BT00712,17.0,12.5882,20.0961,67.5294,85.7784,230.4706,347.5784,70.0836,80.9466,67.2497,final
2022-09-21,5992,BT00712,17.0,8.2941,22.9882,40.5294,67.0647,200.0,303.8118,47.4989,65.5675,66.9191,final
2022-10-01,5992,BT00712,17.0,42.3529,28.6078,63.2353,71.6922,225.8824,293.2294,140.8985,89.6479,77.7901,final
2022-10-11,5992,BT00712,17.0,27.5882,20.2294,78.2353,71.8255,236.4118,280.5922,129.1676,107.8335,84.7964,final
2022-10-21,5992,BT00712,17.0,55.0,19.9078,124.9412,68.7451,267.9412,261.9314,240.888,171.3645,102.21,final
2022-11-01,5992,BT00712,17.0,1.2353,2.749,83.8235,42.8863,227.2941,227.0725,80.4656,177.4062,100.0935,final
2022-11-11,5992,BT00712,17.0,0.8824,1.5294,57.1176,24.1863,202.8824,181.7902,90.0901,196.3292,110.9975,final
2022-11-21,5992,BT00712,17.0,0.7647,1.0373,2.8824,5.3157,168.3529,141.1255,95.4855,84.1121,118.0165,final
2022-12-01,5992,BT00712,17.0,1.6471,1.9216,3.2941,4.4882,150.3529,119.0667,96.034,91.758,124.2404,final
2022-12-11,5992,BT00712,17.0,1.6471,1.8922,4.0588,4.851,139.4118,100.8627,96.4438,94.666,134.7718,final
2022-12-21,5992,BT00712,17.0,1.8235,2.0176,5.1176,5.8314,132.9412,79.8922,97.2339,95.4917,159.0141,final
2023-01-01,5992,BT00712,17.0,1.2353,1.7824,4.7059,5.6922,91.8235,53.0667,91.9341,93.7149,161.4538,final
2023-01-11,5992,BT00712,17.0,0.9412,1.6098,4.0,5.4098,65.1765,34.4471,89.8843,90.8513,169.1371,final
2023-01-21,5992,BT00712,17.0,0.8235,1.9176,3.0,5.3098,11.0,16.4569,84.1837,84.9129,79.3745,final
2023-02-01,5992,BT00712,17.0,2.0,2.5922,3.7647,6.1196,11.7647,16.3,92.2004,85.3911,82.7555,final
2023-02-11,5992,BT00712,17.0,3.5294,3.1,6.3529,7.6098,14.4118,17.8706,105.3014,92.8627,87.5897,final
2023-02-21,5992,BT00712,17.0,1.7647,2.4471,7.2941,8.1392,15.4118,19.2804,90.8373,95.341,86.7877,final
2023-03-01,5992,BT00712,17.0,4.5882,4.7843,9.8824,10.3314,18.3529,22.1431,97.996,97.7915,88.2084,final
2023-03-11,5992,BT00712,17.0,32.3529,6.0431,38.7059,13.2745,49.0588,26.2941,338.2457,209.2671,162.7229,final
2023-03-21,5992,BT00712,17.0,9.1176,14.6745,46.0588,25.502,56.3529,38.951,71.756,157.9035,135.5498,final
2023-04-01,5992,BT00712,17.0,10.1176,23.0863,51.5882,43.8039,65.2353,60.2549,53.8257,114.4679,107.089,final
2023-04-11,5992,BT00712,17.0,15.2353,27.6686,34.4706,65.4294,79.5294,86.3137,61.9411,58.9566,92.956,final
2023-04-21,5992,BT00712,17.0,18.6471,25.4275,44.0,76.1824,97.3529,109.8235,77.7162,62.6578,89.5925,final
2023-05-01,5992,BT00712,17.0,10.8824,22.9686,44.7647,76.0647,106.2353,130.2,56.7863,63.632,82.9068,final
2023-05-11,5992,BT00712,17.0,13.4118,19.8765,42.9412,68.2725,116.1176,146.9765,74.0128,67.637,80.3418,final
2023-05-21,5992,BT00712,17.0,19.0588,34.2863,43.3529,77.1314,133.4118,178.8157,61.2398,61.2328,75.9533,final
2023-06-01,5992,BT00712,17.0,49.4118,61.6961,81.8824,115.8588,178.2353,235.7275,81.5817,73.0043,76.6033,final
2023-06-11,5992,BT00712,17.0,109.6471,75.4098,178.1176,171.3922,255.5294,305.0941,142.5785,103.7077,84.2699,final
2023-06-21,5992,BT00712,17.0,33.9412,66.7549,193.0,203.8608,280.3529,357.1745,54.2697,94.9216,79.0776,final
2023-07-01,5992,BT00712,17.0,30.6471,39.1902,174.2353,181.3549,300.8824,373.2784,80.6673,96.2794,81.1114,final
2023-07-11,5992,BT00712,17.0,21.2353,32.8667,85.8235,138.8118,306.8824,378.4765,69.2833,64.3924,81.5705,final
2023-07-21,5992,BT00712,17.0,22.0588,38.5686,73.9412,110.6255,310.2941,391.6176,62.1062,69.5883,79.751,final
2023-08-01,5992,BT00712,17.0,24.1765,37.6078,67.4706,109.0431,323.5882,406.2569,68.4768,65.0777,80.14,final
2023-08-11,5992,BT00712,17.0,48.1765,46.8118,94.4118,122.9882,358.3529,433.1922,102.634,78.512,83.1136,final
2023-08-21,5992,BT00712,17.0,53.8824,41.702,126.2353,126.1216,393.1765,440.6078,126.0811,100.0835,89.4739,final
2023-09-01,5992,BT00712,17.0,11.0,23.9804,113.0588,112.4941,354.7647,402.8922,55.2097,100.461,88.3438,final
2023-09-11,5992,BT00712,17.0,12.0,20.0961,76.8824,85.7784,257.1176,347.5784,67.7397,90.7118,74.7018,final
2023-09-21,5992,BT00712,17.0,17.8235,22.9882,40.8235,67.0647,241.0,303.8118,81.5469,65.9492,79.9843,final
2023-10-01,5992,BT00712,17.0,30.4118,28.6078,60.2353,71.6922,240.7647,293.2294,105.3676,85.9756,82.698,final
2023-10-11,5992,BT00712,17.0,9.9412,20.2294,58.1765,71.8255,229.4706,280.5922,59.2213,83.3194,82.4078,final
2023-10-21,5992,BT00712,17.0,28.7647,19.9078,69.1176,68.7451,236.1765,261.9314,135.5585,100.4731,90.5289,final
2023-11-01,5992,BT00712,17.0,1.2941,2.749,40.0,42.8863,213.2941,227.0725,81.2247,94.5425,94.1881,final
2023-11-11,5992,BT00712,17.0,1.3529,1.5294,31.4118,24.1863,166.4706,181.7902,97.2973,121.1356,92.0123,final
2023-11-21,5992,BT00712,17.0,0.7647,1.0373,3.4118,5.3157,113.3529,141.1255,95.4855,87.5688,81.6229,final
2023-12-01,5992,BT00712,17.0,5.0588,1.9216,7.1765,4.4882,107.4118,119.0667,145.3258,118.5546,90.9699,final
2023-12-11,5992,BT00712,17.0,2.8824,1.8922,8.7059,4.851,98.2941,100.8627,114.367,125.9572,97.6831,final
2023-12-21,5992,BT00712,17.0,2.4118,2.0176,10.3529,5.8314,82.8824,79.8922,105.6161,128.5608,103.3264,final
2024-01-01,5992,BT00712,17.0,1.4118,1.7824,6.7059,5.6922,53.8824,53.0667,94.536,106.4601,101.2934,final
2024-01-11,5992,BT00712,17.0,1.2941,1.6098,5.1176,5.4098,45.2353,34.4471,95.224,98.1041,124.2721,final
2024-01-21,5992,BT00712,17.0,0.8824,1.9176,3.5882,5.3098,17.3529,16.4569,85.034,88.7551,103.3869,final
2024-02-01,5992,BT00712,17.0,1.1765,2.5922,3.3529,6.1196,17.2353,16.3,81.3533,82.8366,103.5563,final
2024-02-11,5992,BT00712,17.0,1.7647,3.1,3.8235,7.6098,17.6471,17.8706,83.5149,78.4991,99.198,final
2024-02-21,5992,BT00712,17.0,2.4118,2.4471,5.3529,8.1392,19.2941,19.2804,99.5261,84.6395,100.0469,final
2024-03-01,5992,BT00712,17.0,2.6471,4.7843,6.8235,10.3314,16.8824,22.1431,78.1563,82.7466,83.6333,final
2024-03-11,5992,BT00712,17.0,7.0588,6.0431,12.1176,13.2745,21.0588,26.2941,109.1974,95.0295,85.5754,final
2024-03-21,5992,BT00712,17.0,19.4706,14.6745,29.1765,25.502,38.1176,38.951,124.3771,110.3502,98.2976,final
2024-04-01,5992,BT00712,17.0,14.1765,23.0863,40.7059,43.8039,50.8824,60.2549,68.277,94.242,86.6592,final
2024-04-11,5992,BT00712,17.0,15.8824,27.6686,49.5294,65.4294,65.4706,86.3137,63.9217,78.9207,78.3591,final
2024-04-21,5992,BT00712,17.0,11.2941,25.4275,41.3529,76.1824,75.8824,109.8235,53.5507,59.5864,71.674,final
